file_path,category,foreground_label,background_label
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0cGgIDhIfdA_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0cnLnzrBcmY_10.000_20.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0d8dFoWQ2KA_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0dI4cUQlAkQ_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0eNfQDAbn_Y_20.000_30.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0ebNDEKQWmY_2.000_12.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0gvqDWLoBfQ_10.000_20.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0io4FnKo8Eg_20.000_30.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0izj5OZGtg8_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0j2L1H_b1qM_20.000_30.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0kTHgSzQkfw_10.000_20.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0lUFEAnnET8_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0lV5Fln3nYA_390.000_400.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y5_OJsj6bcuo_260.000_270.000.wav,"Dishes,Frying,Speech",Speech,Dishes
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y8EQHKEd5mm4_120.000_130.000.wav,"Dishes,Frying",,Dishes
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/YA_0MlszhCDE_180.000_190.000.wav,"Dishes,Frying,Speech",Speech,Dishes
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/YKs82WXeSK_I_200.000_210.000.wav,"Dishes,Frying",,Dishes
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/YTrdsiHl7xWA_30.000_40.000.wav,"Dishes,Frying,Speech",Speech,Dishes
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/YZPDVc3hNaQs_80.000_90.000.wav,"Dishes,Speech,Frying",Speech,Dishes
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-DlHUJC4NuM_16.000_26.000.wav,"Frying,Dishes",,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-EDRNpIlIwo_480.000_490.000.wav,Frying,,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-Owu1H-JG9w_410.000_420.000.wav,"Frying,Speech",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-PfTYmixaVM_170.000_180.000.wav,Frying,,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-RIXNh-i88E_30.000_40.000.wav,"Speech,Frying,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-_OktjRkoSk_110.000_120.000.wav,"Frying,Speech",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-essyyKfJao_310.000_320.000.wav,"Frying,Speech",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-g-eZBsr_3s_520.000_530.000.wav,"Frying,Speech",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-knsW4FmXus_320.000_330.000.wav,"Frying,Speech",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-mNmhJs1pYM_90.000_100.000.wav,Frying,,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y04jA_kRetJY_190.000_200.000.wav,"Frying,Speech",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0H886ArR4l4_20.000_30.000.wav,"Frying,Speech",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0PvDZ5t_Ajk_20.000_30.000.wav,"Frying,Speech",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0WxL3UhsteQ_210.000_220.000.wav,"Frying,Speech",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0Z4LBWXXRTY_430.000_440.000.wav,"Frying,Speech",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0eTnDw0z8MQ_170.000_180.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0lEavQUSRO4_410.000_420.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0oUbMWJgokM_170.000_180.000.wav,"Speech,Frying",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0rmCYTGycKw_90.000_100.000.wav,"Frying,Speech",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0wBhkeneS_0_90.000_100.000.wav,Frying,,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y18ga5cnUrmk_80.000_90.000.wav,"Speech,Frying",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y1BScYBNc6MA_50.000_60.000.wav,"Speech,Frying",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y1CPfFe_5hyQ_200.000_210.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y1ERSh8l5-sM_330.000_340.000.wav,"Speech,Frying",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y1GOF_EEeO-0_250.000_260.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y1T8oXIFhjbI_160.000_170.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y1X3ab9ycVL0_130.000_140.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y1vRE3X4JUGA_90.000_100.000.wav,Frying,,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y21Lcs4vTfL8_330.000_340.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y24MAv47JAmM_60.000_70.000.wav,"Speech,Frying",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y2BNVQn48D04_130.000_140.000.wav,"Speech,Frying",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y2ICT6R4XpG8_390.000_400.000.wav,"Frying,Dishes",,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y2IvlhZhAQXg_480.000_490.000.wav,"Speech,Frying",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y2UxOuJUUNYI_310.000_320.000.wav,"Speech,Frying",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y2gSMufsNQKA_30.000_40.000.wav,"Frying,Dishes",,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y2itn7f5uqII_340.000_350.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y2rk3CP0wyTE_30.000_40.000.wav,Frying,,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y2u1uhPJjG0E_130.000_140.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y31QfrApbf68_140.000_150.000.wav,Frying,,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y3BDYVasyc7w_90.000_100.000.wav,"Speech,Frying",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y3GzSX64mz9A_120.000_130.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y3JhDWx-fyrU_140.000_150.000.wav,"Speech,Frying",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y3KMFLT0_1Z8_40.000_50.000.wav,"Frying,Dishes",,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y3T83pSxx7EY_50.000_60.000.wav,"Speech,Frying",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y3W9E20sjFxU_30.000_40.000.wav,"Frying,Speech",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y3Y-sGqzbkz8_70.000_80.000.wav,"Frying,Speech",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y3eNWJ4Hle6Y_210.000_220.000.wav,"Frying,Dishes",,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y3fUx5N4E_Ns_22.000_32.000.wav,Frying,,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y3oMfiHn8glc_250.000_260.000.wav,"Frying,Speech",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y3vbNr_cSPCs_230.000_240.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y3xw-ArXjCd0_1.000_11.000.wav,Frying,,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y4GNasJv6pKg_160.000_170.000.wav,Frying,,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y4Io5AxwAZLg_210.000_220.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y4SsN6ljFgO4_380.000_390.000.wav,"Speech,Frying",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y4UnxBVjWyyI_310.000_320.000.wav,"Frying,Dishes",,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y4bMl2MbdGFc_60.000_70.000.wav,"Speech,Frying",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y4cV4T8ACLh8_290.000_300.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y4dYGxoFrg_U_120.000_130.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y4fz0-Kx2oNs_250.000_260.000.wav,Frying,,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y4n7ne-sC-JM_520.000_530.000.wav,Frying,,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y4nHPpC6oGn4_100.000_110.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y4pk8AgcjwHI_100.000_110.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y4yx7AdsRAOs_0.000_10.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y5-P7x4FV4lg_570.000_580.000.wav,"Speech,Frying",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y51O5P0FfM4s_350.000_360.000.wav,"Speech,Frying",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y56DAM74mj4o_110.000_120.000.wav,"Speech,Frying",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y59sY88oEnK4_270.000_280.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y5G6b_QWL3nY_60.000_70.000.wav,Frying,,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y5K3CYm2u2zA_220.000_230.000.wav,"Frying,Dishes",,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y5KgFUESjAjY_30.000_40.000.wav,"Speech,Frying",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y5MdrETdOmws_30.000_40.000.wav,"Speech,Frying",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y5MfA-Ty5Bug_120.000_130.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y5OZjjLujmW4_220.000_230.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y5SuhTH6E4s0_510.000_520.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y5XSZ28t3Er4_40.000_50.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y5ZQCdVfdGig_170.000_180.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y5Z_H9AAErB8_240.000_250.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y5Zlfi4rMHdA_220.000_230.000.wav,"Speech,Frying",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y5cKp2I5wVnc_110.000_120.000.wav,"Speech,Frying",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y5hUK9ubSMZU_300.000_310.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y5jGW04-qCqA_70.000_80.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y60sTmOvstX8_14.000_24.000.wav,"Frying,Speech",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y63aTkG1grKA_120.000_130.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y68ijV_btmC0_370.000_380.000.wav,Frying,,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y6DMX8gljdqU_90.000_100.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y6cCRuEzXIl8_410.000_420.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y6kG4su7eRsg_160.000_170.000.wav,"Frying,Dishes",,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y6nJ9zXqHerc_170.000_180.000.wav,"Speech,Frying",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y6zBQwvfO958_90.000_100.000.wav,"Speech,Frying",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y779sKwaX_Hc_120.000_130.000.wav,Frying,,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y7BrW2OIEGE4_20.000_30.000.wav,"Frying,Dishes",,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y7jYmoqMkZSI_50.000_60.000.wav,"Frying,Dishes",,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y7n4LwRcCA6I_230.000_240.000.wav,"Frying,Speech",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y7pL3UHjTnYw_90.000_100.000.wav,Frying,,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y8-ZLMffhptY_280.000_290.000.wav,"Speech,Frying",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y82f4N4PPYDg_70.000_80.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y8DVSSxR87pY_300.000_310.000.wav,"Speech,Frying",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y8XVcVotWIiE_2.000_12.000.wav,"Frying,Dishes",,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y8Xdq4cSpwl4_90.000_100.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y8s70b3xf7LY_100.000_110.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y8sfcMZ8A3OQ_180.000_190.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y8wsrGjVfzQI_160.000_170.000.wav,"Speech,Frying",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y923C2xEL-bY_110.000_120.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y9JbcP3y9hYU_560.000_570.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y9KPk292No4k_140.000_150.000.wav,"Speech,Frying",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y9V_qFBGs5yY_240.000_250.000.wav,"Speech,Frying",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y9YO1aiPy2A4_280.000_290.000.wav,"Frying,Speech",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y9aPbbNZGKM4_140.000_150.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y9bQxINhcasI_30.000_40.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y9iGjureW7uE_80.000_90.000.wav,Frying,,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y9kMTqmnH0h8_70.000_80.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y9puiKadufhc_150.000_160.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y9urBm5gQ_Gs_120.000_130.000.wav,"Frying,Speech",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y9vugWX2roX4_350.000_360.000.wav,"Speech,Frying",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y9woSSMs77wg_160.000_170.000.wav,Frying,,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y9xTGSB1Gu5k_180.000_190.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/YA-KMlW676fA_170.000_180.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/YA1vqIG8hUrA_140.000_150.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/YAXXbSozzodM_150.000_160.000.wav,"Speech,Frying",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/YA_Ed02Fc8uI_520.000_530.000.wav,"Speech,Frying",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/YAiPaclfScPk_30.000_40.000.wav,"Speech,Dishes",Speech,Dishes
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/YAq9aVc38ENg_530.000_540.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/YAxjVvxlVrB0_70.000_80.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/YB6PFjZ09CeQ_160.000_170.000.wav,"Frying,Speech,Dishes",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/YB7mBrG4WDFI_210.000_220.000.wav,"Frying,Dishes",,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/YB9tmpIYIBWc_40.000_50.000.wav,"Frying,Dishes",,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/YBCMH41D40C0_150.000_160.000.wav,"Speech,Frying",Speech,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/YBKNZ1V5Vwio_190.000_200.000.wav,Frying,,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/YBUqBatiRaS0_30.000_40.000.wav,Frying,,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/YC0yegOHoNH8_150.000_160.000.wav,"Frying,Dishes",,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/YC61p3UzHJlc_60.000_70.000.wav,Frying,,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/YC9RkVD1AgtU_60.000_70.000.wav,Frying,,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/YCYsgCcBFp9M_30.000_40.000.wav,"Frying,Dishes",,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/YD5LEHkIb3pI_30.000_40.000.wav,Frying,,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/YDK6lH3TIvvM_6.000_16.000.wav,"Frying,Dishes",,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/YExjkmiWArck_380.000_390.000.wav,Frying,,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/YFA_mtHkWx_A_350.000_360.000.wav,"Frying,Dishes",,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/YF_EGkmOEU6s_9.000_19.000.wav,Frying,,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/YFjs4ljE0B9M_220.000_230.000.wav,"Frying,Dishes",,Frying
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/YFoAmYrmOvbU_30.000_40.000.wav,Frying,,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-TDsXxTaw2Q_520.000_530.000.wav,Dishes,,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-WEfNbZO_LE_130.000_140.000.wav,Dishes,,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-YLpD1UW8qU_0.000_10.000.wav,Dishes,,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-hWRLlRjetY_10.000_20.000.wav,Dishes,,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-xyHS0dJ3R8_190.000_200.000.wav,Dishes,,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y074nzzlXf_g_70.000_80.000.wav,Dishes,,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0r2OVHasER0_140.000_150.000.wav,Dishes,,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y1Ulak3dMnGU_18.000_28.000.wav,Dishes,,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y1h5vQr1yu2E_100.000_110.000.wav,Dishes,,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y1hL4MSPzMZ0_270.000_280.000.wav,"Dishes,Frying",,Dishes
